,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
2563,6398,08/31/2013,2013,1, Virginia Tech, Alabama,10,35, Alabama,-25,-2,0,-3,0,0.0,-5.0,-51.0,3.0,10.0,-5.0,57.0,-90.0,0.0,0.0,2.0
2564,6399,08/31/2013,2013,1, Troy, UAB,34,31, Troy,3,6,0,4,0,2.0,9.0,-20.0,-8.0,-36.0,9.0,70.0,98.0,-1.0,0.0,-2.0
2565,6400,08/31/2013,2013,1, Tennessee, Austin Peay,45,0, Tennessee,45,14,-1,5,-2,1.0,2.0,0.0,-9.0,-85.0,25.0,236.0,32.0,-2.0,-2.0,-5.0
2566,6408,08/31/2013,2013,1, Maryland, Florida International,43,10, Maryland,33,6,-4,0,-1,1.0,15.0,245.0,-1.0,-14.0,2.0,160.0,490.0,-2.0,-1.0,7.0
2567,6409,08/31/2013,2013,1, Clemson, Georgia,38,35, Clemson,3,3,2,3,-1,0.0,-2.0,-53.0,-4.0,-46.0,5.0,-25.0,-276.0,-2.0,-1.0,1.0
2568,6410,08/31/2013,2013,1, Eastern Michigan, Howard,34,24, Eastern Michigan,10,5,-4,-2,1,0.0,0.0,28.0,-2.0,-20.0,7.0,-32.0,356.0,0.0,-1.0,-6.0
2569,6412,08/31/2013,2013,1, Western Kentucky, Kentucky,35,26, Western Kentucky,9,4,-5,-4,0,1.0,9.0,68.0,-5.0,-34.0,9.0,0.0,604.0,0.0,0.0,6.0
2570,6417,08/31/2013,2013,1, Marshall, Miami (Ohio),52,14, Marshall,38,16,4,7,1,0.0,14.0,122.0,-1.0,-14.0,23.0,230.0,214.0,0.0,0.0,14.0
2571,6418,08/31/2013,2013,1, Oklahoma State, Mississippi State,21,3, Oklahoma State,18,5,-2,6,-3,0.0,4.0,-76.0,-4.0,12.0,3.0,175.0,-494.0,-3.0,-2.0,0.0
2572,6419,08/31/2013,2013,1, Missouri, Murray State,58,14, Missouri,44,9,-3,3,-1,1.0,5.0,162.0,-2.0,1.0,9.0,235.0,-82.0,0.0,-3.0,3.0
2573,6423,08/31/2013,2013,1, Duke, N.C. Central,45,0, Duke,45,10,-6,1,1,-1.0,7.0,128.0,2.0,32.0,20.0,176.0,288.0,0.0,0.0,-4.0
2574,6425,08/31/2013,2013,1, Iowa, Northern Illinois,27,30, Northern Illinois,-3,0,-3,0,-2,0.0,-4.0,-19.0,-2.0,-29.0,1.0,39.0,80.0,-2.0,2.0,-4.0
2575,6427,08/31/2013,2013,1, California, Northwestern,30,44, Northwestern,-14,0,5,2,2,-1.0,20.0,156.0,5.0,29.0,-5.0,-116.0,48.0,2.0,1.0,34.0
2576,6428,08/31/2013,2013,1, East Carolina, Old Dominion,52,38, East Carolina,14,-3,3,4,0,-1.0,7.0,77.0,5.0,50.0,-1.0,-56.0,140.0,-1.0,0.0,2.0
2577,6430,08/31/2013,2013,1, Cincinnati, Purdue,42,7, Cincinnati,35,3,3,5,2,-1.0,-1.0,43.0,-5.0,-30.0,25.0,156.0,456.0,1.0,0.0,-10.0
2578,6432,08/31/2013,2013,1, Illinois, Southern Illinois,42,34, Illinois,8,1,-1,1,0,0.0,3.0,74.0,2.0,14.0,4.0,-17.0,-96.0,-1.0,1.0,-4.0
2579,6433,08/31/2013,2013,1, Southern Mississippi, Texas State,15,22, Texas State,-7,-2,4,0,0,3.0,14.0,243.0,-4.0,-50.0,-17.0,-50.0,-512.0,4.0,2.0,32.0
2580,6435,08/31/2013,2013,1, Notre Dame, Temple,28,6, Notre Dame,22,-1,-2,-1,0,-1.0,-6.0,127.0,4.0,23.0,6.0,54.0,226.0,-2.0,0.0,-20.0
2581,6436,08/31/2013,2013,1, New Mexico, UTSA,13,21, UTSA,-8,2,3,-1,1,-1.0,-15.0,-153.0,-4.0,-35.0,9.0,36.0,-262.0,3.0,0.0,-17.0
2582,6437,08/31/2013,2013,1, Florida, Toledo,24,6, Florida,18,10,-1,5,0,1.0,0.0,-2.0,6.0,25.0,32.0,212.0,1176.0,-1.0,-1.0,-16.0
2583,6441,08/31/2013,2013,1, Nebraska, Wyoming,37,34, Nebraska,3,8,9,8,-1,1.0,-12.0,-228.0,2.0,10.0,33.0,156.0,716.0,0.0,-1.0,-22.0
2584,6442,08/31/2013,2013,1, Georgia Tech, Elon,70,0, Georgia Tech,70,10,-7,2,-1,-1.0,-13.0,25.0,1.0,5.0,16.0,279.0,-310.0,-1.0,-3.0,-24.0
2585,6445,09/01/2013,2013,1, Colorado State, Colorado,27,41, Colorado,-14,0,-4,-5,1,2.0,-11.0,-199.0,-4.0,-18.0,-9.0,-15.0,-420.0,3.0,0.0,-7.0
2586,6446,09/01/2013,2013,1, Louisville, Ohio,49,7, Louisville,42,1,1,8,0,0.0,10.0,224.0,9.0,80.0,12.0,118.0,872.0,0.0,0.0,0.0
2587,6448,09/05/2013,2013,1, Arizona State, Sacramento State,55,0, Arizona State,55,6,1,4,1,-2.0,15.0,249.0,-4.0,-26.0,13.0,107.0,264.0,2.0,-2.0,13.0
2588,6450,09/06/2013,2013,1, Florida International, UCF,0,38, UCF,-38,-2,3,-2,1,1.0,5.0,-83.0,-1.0,-8.0,-9.0,-134.0,-112.0,1.0,0.0,7.0
2589,6452,09/07/2013,2013,1, LSU, UAB,56,17, LSU,39,1,-8,-1,-1,0.0,8.0,157.0,0.0,10.0,-9.0,-8.0,-420.0,-2.0,0.0,-5.0
2590,6453,09/07/2013,2013,1, Mississippi State, Alcorn St.,51,7, Mississippi State,44,13,0,4,2,-2.0,9.0,144.0,-2.0,-7.0,29.0,249.0,1066.0,5.0,0.0,8.0
2591,6454,09/07/2013,2013,1, UNLV, Arizona,13,58, Arizona,-45,-12,-5,-6,-2,0.0,1.0,44.0,3.0,35.0,-34.0,-240.0,-676.0,-1.0,2.0,7.0
2592,6458,09/07/2013,2013,1, Baylor, Buffalo,70,13, Baylor,57,13,-6,2,1,-1.0,4.0,172.0,7.0,90.0,6.0,246.0,-444.0,0.0,-1.0,-1.0
2593,6460,09/07/2013,2013,1, Nevada, UC Davis,36,7, Nevada,29,11,7,8,2,1.0,8.0,90.0,-2.0,-15.0,39.0,149.0,614.0,2.0,-2.0,0.0
2594,6461,09/07/2013,2013,1, Illinois, Cincinnati,45,17, Illinois,28,3,2,6,0,0.0,3.0,4.0,-2.0,-24.0,7.0,62.0,776.0,-2.0,-1.0,-5.0
2595,6463,09/07/2013,2013,1, Memphis, Duke,14,28, Duke,-14,-6,-5,-8,-1,0.0,-11.0,-149.0,-1.0,8.0,-12.0,-84.0,-566.0,2.0,-1.0,-13.0
2596,6466,09/07/2013,2013,1, Miami (Florida), Florida,21,16, Miami (Florida),5,-6,-4,-5,0,-3.0,-10.0,-129.0,-5.0,-12.0,-16.0,-72.0,-1000.0,-1.0,-1.0,-8.0
2597,6467,09/07/2013,2013,1, Louisiana-Monroe, Grambling,48,10, Louisiana-Monroe,38,11,-4,0,0,1.0,5.0,61.0,-10.0,-70.0,4.0,273.0,-222.0,0.0,1.0,6.0
2598,6470,09/07/2013,2013,1, Wyoming, Idaho,42,10, Wyoming,32,7,-2,6,-3,-2.0,0.0,97.0,1.0,23.0,-7.0,123.0,-754.0,-4.0,1.0,6.0
2599,6471,09/07/2013,2013,1, Purdue, Indiana State,20,14, Purdue,6,6,2,1,0,0.0,-14.0,-106.0,3.0,27.0,24.0,95.0,582.0,-1.0,-1.0,-21.0
2600,6474,09/07/2013,2013,1, Massachusetts, Maine,14,24, Maine,-10,-8,1,-2,0,-1.0,0.0,-66.0,-4.0,-15.0,-23.0,-183.0,-922.0,1.0,0.0,14.0
2601,6475,09/07/2013,2013,1, Kentucky, Miami (Ohio),41,7, Kentucky,34,10,-5,3,-1,1.0,21.0,390.0,6.0,87.0,-4.0,163.0,-90.0,-2.0,0.0,21.0
2602,6476,09/07/2013,2013,1, North Carolina, Middle Tennessee,40,20, North Carolina,20,-3,-2,1,1,0.0,1.0,134.0,-3.0,-13.0,-1.0,-24.0,-334.0,-1.0,-2.0,-5.0
2603,6481,09/07/2013,2013,1, Western Michigan, Nicholls State,23,27, Nicholls State,-4,5,4,1,0,-2.0,14.0,29.0,-1.0,20.0,4.0,9.0,252.0,2.0,1.0,25.0
2604,6482,09/07/2013,2013,1, Rutgers, Norfolk State,38,0, Rutgers,38,11,5,7,0,-1.0,4.0,76.0,4.0,39.0,29.0,214.0,742.0,1.0,0.0,-5.0
2605,6483,09/07/2013,2013,1, Ohio, North Texas,27,21, Ohio,6,5,0,1,-2,-1.0,0.0,44.0,2.0,36.0,2.0,99.0,-8.0,-1.0,0.0,1.0
2606,6486,09/07/2013,2013,1, Maryland, Old Dominion,47,10, Maryland,37,4,-3,2,-1,0.0,-7.0,105.0,-3.0,-19.0,8.0,147.0,54.0,-2.0,-2.0,-16.0
2607,6487,09/07/2013,2013,1, Virginia, Oregon,10,59, Oregon,-49,-10,10,3,0,1.0,16.0,-33.0,-7.0,-74.0,-1.0,-226.0,1030.0,1.0,3.0,18.0
2608,6490,09/07/2013,2013,1, North Carolina State, Richmond,23,21, North Carolina State,2,5,2,2,-1,0.0,-2.0,-44.0,3.0,34.0,15.0,172.0,-122.0,-1.0,2.0,-10.0
2609,6492,09/07/2013,2013,1, Arkansas, Samford,31,21, Arkansas,10,10,1,3,1,2.0,-11.0,6.0,2.0,45.0,29.0,221.0,694.0,1.0,0.0,-12.0
2610,6494,09/07/2013,2013,1, Stanford, San Jose State,34,13, Stanford,21,5,3,9,-3,1.0,-12.0,-9.0,-4.0,-32.0,18.0,162.0,258.0,-4.0,-1.0,-17.0
2611,6496,09/07/2013,2013,1, Tulane, South Alabama,39,41, South Alabama,-2,-2,1,1,0,0.0,9.0,30.0,-1.0,7.0,-17.0,-123.0,6.0,-1.0,-1.0,14.0
2612,6497,09/07/2013,2013,1, Clemson, South Carolina State,52,13, Clemson,39,4,3,5,1,0.0,26.0,174.0,1.0,15.0,-2.0,97.0,-80.0,2.0,-2.0,29.0
2613,6498,09/07/2013,2013,1, Georgia, South Carolina,41,30, Georgia,11,4,3,1,1,-1.0,1.0,81.0,0.0,-24.0,17.0,1.0,604.0,0.0,0.0,-2.0
2614,6500,09/07/2013,2013,1, Michigan State, South Florida,21,6, Michigan State,15,6,1,3,1,1.0,6.0,28.0,1.0,39.0,3.0,82.0,128.0,1.0,-1.0,-2.0
2615,6504,09/07/2013,2013,1, Iowa, Missouri State,28,14, Iowa,14,10,4,6,-1,-1.0,5.0,66.0,7.0,45.0,34.0,228.0,996.0,0.0,0.0,-2.0
2616,6505,09/07/2013,2013,1, Kansas State, Louisiana-Lafayette,48,27, Kansas State,21,1,-2,1,0,0.0,5.0,112.0,-1.0,12.0,-3.0,-28.0,280.0,-1.0,1.0,3.0
2617,6507,09/07/2013,2013,1, Northwestern, Syracuse,48,27, Northwestern,21,-1,5,4,0,0.0,1.0,74.0,-1.0,3.0,10.0,73.0,346.0,1.0,-4.0,-8.0
2618,6509,09/07/2013,2013,1, Georgia State, Chattanooga,14,42, Chattanooga,-28,-17,0,-4,-1,0.0,6.0,165.0,1.0,11.0,-43.0,-371.0,-1044.0,0.0,0.0,20.0
2619,6510,09/07/2013,2013,1, Boise State, Tennessee-Martin,63,14, Boise State,49,6,-5,-6,1,-1.0,-1.0,42.0,-8.0,-71.0,0.0,68.0,-120.0,1.0,-4.0,-3.0
2620,6516,09/07/2013,2013,1, USC, Washington State,7,10, Washington State,-3,8,-2,-2,1,-1.0,-15.0,-161.0,-5.0,-68.0,20.0,132.0,270.0,2.0,0.0,-17.0
2621,6519,09/07/2013,2013,1, Virginia Tech, Western Carolina,45,3, Virginia Tech,42,8,0,5,1,1.0,16.0,174.0,-1.0,-1.0,-6.0,126.0,-52.0,1.0,-1.0,21.0
2622,6525,09/12/2013,2013,1, Louisiana Tech, Tulane,15,24, Tulane,-9,1,-4,-5,-1,-2.0,-4.0,-70.0,0.0,-20.0,-13.0,-5.0,-642.0,-2.0,0.0,8.0
2623,6530,09/14/2013,2013,1, Florida International, Bethune-Cookman,13,34, Bethune-Cookman,-21,-13,0,-1,0,1.0,5.0,118.0,1.0,-10.0,-19.0,-238.0,-510.0,1.0,0.0,7.0
2624,6531,09/14/2013,2013,1, USC, Boston College,35,7, USC,28,7,-3,1,0,0.0,6.0,181.0,9.0,95.0,17.0,156.0,792.0,-1.0,0.0,-5.0
2625,6532,09/14/2013,2013,1, Indiana, Bowling Green,42,10, Indiana,32,0,-7,0,-2,1.0,-11.0,62.0,0.0,-5.0,12.0,130.0,-626.0,-3.0,-1.0,-25.0
2626,6536,09/14/2013,2013,1, UNLV, Central Michigan,31,21, UNLV,10,3,-4,-2,-1,0.0,2.0,24.0,-2.0,-26.0,9.0,9.0,-266.0,-1.0,-1.0,-16.0
2627,6538,09/14/2013,2013,1, Rutgers, Eastern Michigan,28,10, Rutgers,18,2,-11,-6,-1,0.0,-16.0,-246.0,-1.0,-15.0,-11.0,147.0,-952.0,-2.0,-1.0,-27.0
2628,6539,09/14/2013,2013,1, Toledo, Eastern Washington,33,21, Toledo,12,13,4,2,0,-1.0,-5.0,-121.0,2.0,41.0,29.0,274.0,820.0,-1.0,-1.0,-15.0
2629,6542,09/14/2013,2013,1, West Virginia, Georgia State,41,7, West Virginia,34,7,4,5,1,-1.0,17.0,275.0,-3.0,13.0,9.0,109.0,236.0,2.0,1.0,23.0
2630,6546,09/14/2013,2013,1, LSU, Kent State,45,13, LSU,32,10,-8,0,-1,1.0,-7.0,74.0,1.0,-4.0,5.0,249.0,-526.0,-1.0,0.0,-11.0
2631,6548,09/14/2013,2013,1, Kentucky, Louisville,13,27, Louisville,-14,-5,0,-6,3,1.0,1.0,-36.0,0.0,-11.0,-10.0,-80.0,-552.0,4.0,1.0,9.0
2632,6549,09/14/2013,2013,1, Ohio, Marshall,34,31, Ohio,3,-2,6,2,-1,-3.0,-4.0,-91.0,-4.0,-22.0,2.0,-56.0,678.0,-1.0,-1.0,-6.0
2633,6550,09/14/2013,2013,1, Connecticut, Maryland,21,32, Maryland,-11,-6,3,1,0,-2.0,14.0,72.0,1.0,-14.0,-9.0,-199.0,220.0,-1.0,1.0,17.0
2634,6552,09/14/2013,2013,1, Middle Tennessee, Memphis,17,15, Middle Tennessee,2,-4,-6,-2,-1,0.0,3.0,54.0,-12.0,-115.0,-18.0,-120.0,-562.0,-1.0,-1.0,6.0
2635,6553,09/14/2013,2013,1, Auburn, Mississippi State,24,20, Auburn,4,-2,0,2,-2,1.0,8.0,126.0,-4.0,-28.0,-4.0,-82.0,-526.0,-2.0,2.0,6.0
2636,6556,09/14/2013,2013,1, Pittsburgh, New Mexico,49,27, Pittsburgh,22,1,-11,-3,0,1.0,5.0,187.0,3.0,10.0,-18.0,70.0,-804.0,-2.0,2.0,1.0
2637,6557,09/14/2013,2013,1, Louisiana-Lafayette, Nicholls State,70,7, Louisiana-Lafayette,63,14,-9,-2,0,-3.0,-2.0,0.0,3.0,70.0,20.0,315.0,-74.0,-2.0,-1.0,-24.0
2638,6559,09/14/2013,2013,1, Wyoming, Northern Colorado,35,7, Wyoming,28,7,-1,4,0,1.0,0.0,-11.0,1.0,30.0,16.0,108.0,-666.0,-1.0,-1.0,-5.0
2639,6560,09/14/2013,2013,1, Idaho, Northern Illinois,35,45, Northern Illinois,-10,0,2,0,1,1.0,-2.0,95.0,-7.0,-65.0,14.0,-165.0,454.0,3.0,0.0,-3.0
2640,6563,09/14/2013,2013,1, California, Ohio State,34,52, Ohio State,-18,-9,1,0,-2,0.0,10.0,95.0,-2.0,-28.0,-18.0,-200.0,-470.0,-1.0,1.0,21.0
2641,6566,09/14/2013,2013,1, Washington State, Southern Utah,48,10, Washington State,38,-4,-1,2,1,0.0,13.0,264.0,0.0,-14.0,-17.0,-19.0,-676.0,1.0,-2.0,18.0
2642,6567,09/14/2013,2013,1, Army, Stanford,20,34, Stanford,-14,8,5,0,1,0.0,-7.0,-156.0,1.0,5.0,27.0,87.0,476.0,2.0,-1.0,-12.0
2643,6572,09/14/2013,2013,1, Oklahoma, Tulsa,51,20, Oklahoma,31,9,1,5,-1,0.0,10.0,187.0,0.0,1.0,13.0,99.0,632.0,-1.0,-1.0,4.0
2644,6573,09/14/2013,2013,1, South Carolina, Vanderbilt,35,25, South Carolina,10,6,5,9,-1,1.0,16.0,212.0,5.0,30.0,16.0,99.0,860.0,0.0,0.0,16.0
2645,6574,09/14/2013,2013,1, East Carolina, Virginia Tech,10,15, Virginia Tech,-5,0,-9,-6,-1,0.0,-6.0,-100.0,-2.0,-33.0,-11.0,-7.0,-806.0,-2.0,2.0,-12.0
2646,6575,09/14/2013,2013,1, Syracuse, Wagner,54,0, Syracuse,54,7,3,8,0,-1.0,22.0,325.0,6.0,55.0,17.0,183.0,330.0,-1.0,-2.0,14.0
2647,6576,09/14/2013,2013,1, Illinois, Washington,24,34, Washington,-10,-4,-1,-4,1,-2.0,-18.0,-151.0,-6.0,-39.0,-14.0,-137.0,-192.0,1.0,1.0,-9.0
2648,6577,09/14/2013,2013,1, Utah State, Weber State,70,6, Utah State,64,9,-2,6,0,-1.0,11.0,286.0,-1.0,-24.0,15.0,163.0,78.0,1.0,0.0,6.0
2649,6580,09/14/2013,2013,1, Northwestern, Western Michigan,38,17, Northwestern,21,10,-8,0,-2,1.0,-1.0,-63.0,0.0,-1.0,24.0,189.0,116.0,-4.0,0.0,-19.0
2650,6584,09/20/2013,2013,1, Fresno State, Boise State,41,40, Fresno State,1,-5,-3,-3,1,-1.0,6.0,99.0,1.0,8.0,-29.0,-138.0,-366.0,-2.0,-1.0,13.0
2651,6589,09/21/2013,2013,1, Ohio, Austin Peay,38,0, Ohio,38,5,-4,3,-1,3.0,3.0,100.0,-1.0,1.0,8.0,96.0,-786.0,-1.0,0.0,-3.0
2652,6591,09/21/2013,2013,1, Florida State, Bethune-Cookman,54,6, Florida State,48,-2,-12,-7,0,1.0,5.0,166.0,-5.0,-34.0,-20.0,84.0,-718.0,0.0,-1.0,8.0
2653,6595,09/21/2013,2013,1, Ohio State, Florida A&M,76,0, Ohio State,76,18,1,5,4,-1.0,14.0,185.0,-5.0,-30.0,23.0,338.0,844.0,4.0,0.0,18.0
2654,6596,09/21/2013,2013,1, Louisville, Florida International,72,0, Louisville,72,6,-3,6,0,-1.0,18.0,227.0,-5.0,-35.0,-5.0,210.0,-280.0,0.0,0.0,18.0
2655,6601,09/21/2013,2013,1, Georgia State, Jacksonville State,26,32, Jacksonville State,-6,0,4,-1,2,0.0,-1.0,-61.0,4.0,7.0,-2.0,28.0,470.0,3.0,0.0,10.0
2656,6602,09/21/2013,2013,1, Texas, Kansas State,31,21, Texas,10,10,2,0,2,-3.0,0.0,-50.0,0.0,9.0,9.0,112.0,-202.0,3.0,0.0,4.0
2657,6603,09/21/2013,2013,1, Penn State, Kent State,34,0, Penn State,34,15,3,4,2,0.0,-4.0,42.0,-5.0,-51.0,29.0,231.0,328.0,3.0,0.0,0.0
2658,6605,09/21/2013,2013,1, Northwestern, Maine,35,21, Northwestern,14,8,-2,-2,1,0.0,-19.0,-150.0,2.0,25.0,19.0,144.0,-380.0,1.0,-1.0,-30.0
2659,6607,09/21/2013,2013,1, Notre Dame, Michigan State,17,13, Notre Dame,4,-5,-1,-2,-1,0.0,-2.0,7.0,-2.0,-29.0,-3.0,-37.0,-76.0,-1.0,-1.0,-2.0
2660,6609,09/21/2013,2013,1, Florida Atlantic, Middle Tennessee,35,42, Middle Tennessee,-7,1,5,5,1,3.0,18.0,171.0,3.0,18.0,0.0,-114.0,262.0,2.0,0.0,26.0
2661,6612,09/21/2013,2013,1, Bowling Green, Murray State,48,7, Bowling Green,41,6,-4,4,-1,-1.0,4.0,232.0,-1.0,15.0,10.0,116.0,670.0,-1.0,1.0,-2.0
2662,6617,09/21/2013,2013,1, UAB, Northwestern State,52,28, UAB,24,2,-9,-4,1,0.0,-10.0,18.0,-1.0,-16.0,-5.0,92.0,-508.0,1.0,0.0,-18.0
2663,6619,09/21/2013,2013,1, Duke, Pittsburgh,55,58, Pittsburgh,-3,2,-6,-2,-1,0.0,-1.0,-105.0,-5.0,-48.0,-10.0,39.0,-764.0,-1.0,4.0,0.0
2664,6620,09/21/2013,2013,1, Wisconsin, Purdue,41,10, Wisconsin,31,8,-1,3,0,0.0,-6.0,23.0,-2.0,-20.0,27.0,343.0,608.0,0.0,0.0,-15.0
2665,6621,09/21/2013,2013,1, Minnesota, San Jose State,43,24, Minnesota,19,15,5,6,0,-1.0,-17.0,-368.0,-6.0,-58.0,50.0,306.0,1324.0,-2.0,-2.0,-23.0
2666,6625,09/21/2013,2013,1, Texas Tech, Texas State,33,7, Texas Tech,26,1,5,6,0,-2.0,18.0,301.0,3.0,45.0,-4.0,11.0,-326.0,-1.0,2.0,32.0
2667,6626,09/21/2013,2013,1, Akron, Louisiana-Lafayette,30,35, Louisiana-Lafayette,-5,-1,-1,-2,1,0.0,1.0,17.0,-2.0,-7.0,-16.0,-22.0,-426.0,0.0,1.0,5.0
2668,6628,09/21/2013,2013,1, UTEP, UTSA,13,32, UTSA,-19,-3,2,0,0,0.0,-1.0,-85.0,-2.0,21.0,-6.0,-82.0,-466.0,2.0,0.0,7.0
2669,6629,09/21/2013,2013,1, Central Michigan, Toledo,17,38, Toledo,-21,-3,-3,-6,1,1.0,-2.0,48.0,0.0,-10.0,-2.0,-96.0,252.0,1.0,2.0,1.0
2670,6637,09/21/2013,2013,1, Maryland, West Virginia,37,0, Maryland,37,2,7,7,0,-2.0,6.0,148.0,0.0,-20.0,21.0,7.0,972.0,0.0,-2.0,4.0
2671,6639,09/21/2013,2013,1, Iowa, Western Michigan,59,3, Iowa,56,10,1,8,0,1.0,-5.0,53.0,4.0,44.0,38.0,184.0,742.0,0.0,-3.0,-20.0
2672,6643,09/27/2013,2013,1, BYU, Middle Tennessee,37,10, BYU,27,5,-6,1,0,4.0,-2.0,72.0,2.0,30.0,14.0,202.0,-456.0,-2.0,0.0,-15.0
2673,6647,09/28/2013,2013,1, Washington, Arizona,31,13, Washington,18,1,-5,-1,-2,0.0,0.0,46.0,0.0,19.0,12.0,45.0,44.0,-3.0,-1.0,-12.0
2674,6648,09/28/2013,2013,1, Missouri, Arkansas State,41,19, Missouri,22,2,-13,-7,0,1.0,-16.0,-62.0,-7.0,-49.0,-13.0,122.0,-504.0,-1.0,-1.0,-17.0
2675,6650,09/28/2013,2013,1, Oregon, California,55,16, Oregon,39,4,-5,-1,-1,-2.0,-9.0,-59.0,-2.0,-14.0,-3.0,115.0,-160.0,-1.0,-1.0,-19.0
2676,6655,09/28/2013,2013,1, Rice, Florida Atlantic,18,14, Rice,4,8,-2,-2,0,-2.0,-15.0,-203.0,-3.0,-17.0,23.0,110.0,130.0,-2.0,-1.0,-21.0
2677,6657,09/28/2013,2013,1, Kentucky, Florida,7,24, Florida,-17,-10,-5,-7,0,0.0,2.0,-31.0,-2.0,-3.0,-24.0,-198.0,-978.0,2.0,0.0,8.0
2678,6660,09/28/2013,2013,1, Western Michigan, Kent State,14,32, Kent State,-18,-5,-4,-5,0,-1.0,-6.0,-17.0,3.0,37.0,-15.0,-125.0,-498.0,1.0,1.0,-7.0
2679,6663,09/28/2013,2013,1, South Florida, Miami (Florida),21,49, Miami (Florida),-28,-4,0,-5,0,0.0,-6.0,-186.0,-2.0,-18.0,-6.0,-66.0,-206.0,2.0,-1.0,-5.0
2680,6664,09/28/2013,2013,1, Alabama, Mississippi,25,0, Alabama,25,7,3,4,-1,-1.0,8.0,21.0,2.0,21.0,15.0,208.0,1018.0,-3.0,0.0,0.0
2681,6665,09/28/2013,2013,1, New Mexico, UNLV,42,56, UNLV,-14,12,3,2,1,1.0,-20.0,-236.0,5.0,50.0,22.0,249.0,326.0,1.0,0.0,-22.0
2682,6668,09/28/2013,2013,1, Notre Dame, Oklahoma,21,35, Oklahoma,-14,-7,-2,-1,0,0.0,-14.0,-134.0,4.0,46.0,-13.0,8.0,-688.0,-1.0,3.0,-6.0
2683,6670,09/28/2013,2013,1, Tennessee, South Alabama,31,24, Tennessee,7,6,-6,-3,-1,0.0,-4.0,-53.0,3.0,15.0,9.0,143.0,-66.0,-2.0,0.0,-15.0
2684,6673,09/28/2013,2013,1, TCU, SMU,48,17, TCU,31,1,-7,-6,1,1.0,-8.0,-48.0,-1.0,9.0,5.0,91.0,190.0,1.0,-4.0,-18.0
2685,6675,09/28/2013,2013,1, Washington State, Stanford,17,55, Stanford,-38,-6,1,-3,-1,0.0,22.0,0.0,-5.0,-22.0,-27.0,-187.0,-190.0,0.0,1.0,37.0
2686,6676,09/28/2013,2013,1, Idaho, Temple,26,24, Idaho,2,-1,2,4,-1,0.0,3.0,61.0,-1.0,7.0,4.0,7.0,434.0,-1.0,0.0,-3.0
2687,6678,09/28/2013,2013,1, Colorado State, UTEP,59,42, Colorado State,17,2,-8,-3,-2,0.0,-8.0,-24.0,0.0,15.0,-13.0,118.0,-710.0,-3.0,0.0,-14.0
2688,6682,09/28/2013,2013,1, Nevada, Air Force,45,42, Nevada,3,1,6,5,1,0.0,32.0,311.0,1.0,20.0,-7.0,-165.0,246.0,2.0,0.0,45.0
2689,6683,09/28/2013,2013,1, Louisiana Tech, Army,16,35, Army,-19,-22,-3,-2,-2,1.0,19.0,304.0,2.0,12.0,-54.0,-357.0,-1194.0,-1.0,1.0,33.0
2690,6685,09/28/2013,2013,1, Pittsburgh, Virginia,14,3, Pittsburgh,11,-1,0,2,-1,-1.0,-2.0,68.0,-1.0,-17.0,2.0,-57.0,30.0,-4.0,2.0,-6.0
2691,6686,09/28/2013,2013,1, Clemson, Wake Forest,56,7, Clemson,49,6,3,6,2,-1.0,9.0,245.0,0.0,10.0,16.0,106.0,34.0,3.0,-1.0,6.0
2692,6687,09/28/2013,2013,1, Ohio State, Wisconsin,31,24, Ohio State,7,3,3,3,0,0.0,-3.0,-97.0,-2.0,-11.0,16.0,88.0,36.0,0.0,-1.0,-9.0
2693,6689,10/03/2013,2013,1, Utah, UCLA,27,34, UCLA,-7,-2,-6,-5,0,-1.0,4.0,70.0,-7.0,-40.0,-20.0,-87.0,-418.0,1.0,5.0,16.0
2694,6691,10/03/2013,2013,1, Louisiana-Monroe, Western Kentucky,10,31, Western Kentucky,-21,-5,2,-1,0,1.0,-3.0,-95.0,3.0,15.0,-13.0,-44.0,-416.0,2.0,0.0,4.0
2695,6692,10/04/2013,2013,1, Utah State, BYU,14,31, BYU,-17,-1,5,5,-1,1.0,5.0,-67.0,0.0,-8.0,-15.0,26.0,64.0,1.0,0.0,19.0
2696,6694,10/05/2013,2013,1, Notre Dame, Arizona State,37,34, Notre Dame,3,3,2,0,0,-1.0,-16.0,-83.0,5.0,19.0,12.0,80.0,556.0,-1.0,-1.0,-9.0
2697,6696,10/05/2013,2013,1, Virginia, Ball State,27,48, Ball State,-21,3,4,3,1,3.0,-1.0,-123.0,12.0,78.0,1.0,76.0,-172.0,2.0,1.0,1.0
2698,6697,10/05/2013,2013,1, Idaho, Fresno State,14,61, Fresno State,-47,-6,4,2,0,0.0,-21.0,-245.0,1.0,6.0,-7.0,-213.0,98.0,1.0,2.0,-11.0
2699,6703,10/05/2013,2013,1, Buffalo, Eastern Michigan,42,14, Buffalo,28,7,1,3,1,-1.0,-1.0,42.0,5.0,55.0,16.0,81.0,396.0,0.0,-2.0,-3.0
